Title,Named-entity,Frequency
Barack Obama,senate foreign relations committee,1
Barack Obama,europe middle east central,1
Barack Obama,asia africa,1
Barack Obama,mahmoud abbas,1
Barack Obama,palestinian,3
Barack Obama,kenyan,2
Barack Obama,february 10,4
Barack Obama,upright 1 3,2
Barack Obama,173,4
Barack Obama,united states old,1
Barack Obama,capitol state,1
Barack Obama,capitol building springfield,1
Barack Obama,20070210,2
Barack Obama,070210obama,1
Barack Obama,3768114,1
Barack Obama,chicago tribune last1,1
Barack Obama,20070813115846,1
Barack Obama,august 13 2007,1
Barack Obama,obama launch,2
Barack Obama,bbc news access,4
Barack Obama,20080202060802,1
Barack Obama,bbc,3
Barack Obama,lincoln,2
Barack Obama,lincoln s house,1
Barack Obama,1858,1
Barack Obama,parsons20070210,1
Barack Obama,1g1 159132539,2
Barack Obama,20110511195905,1
Barack Obama,obama s launch,1
Barack Obama,20080509140350,1
Barack Obama,thomas evan,1
Barack Obama,year 2009,1
Barack Obama,74 74,1
Barack Obama,michael falcone,1
Barack Obama,obama s thing,1
Barack Obama,uk,6
Barack Obama,article obama,3
Barack Obama,981761,2
Barack Obama,london,14
Barack Obama,november 1 2008,1
Barack Obama,20110515091856,1
Barack Obama,2008 democratic party,1
Barack Obama,june 7 2008,1
Barack Obama,obama ref cite news,1
Barack Obama,zeleny,4
Barack Obama,clinton,2
Barack Obama,obama url https,1
Barack Obama,2008 06,1
Barack Obama,20080605014013,1
Barack Obama,november 20 2010,1
Barack Obama,august 23 2008,1
Barack Obama,delaware,1
Barack Obama,2008 08,4
Barack Obama,august 23,2
Barack Obama,20090401222653,1
Barack Obama,indiana,1
Barack Obama,evan,1
Barack Obama,virginia,1
Barack Obama,tim kaine,1
Barack Obama,denver,1
Barack Obama,colorado,3
Barack Obama,obama bill clinton,1
Barack Obama,tom date,1
Barack Obama,50w3d5n7wm9,1
Barack Obama,obama win,5
Barack Obama,bill clinton,6
Barack Obama,new york times url https,5
Barack Obama,2008 08 28,2
Barack Obama,20080827212341,1
Barack Obama,4331,5
Barack Obama,eighty thousand,1
Barack Obama,ref npr1409,1
Barack Obama,92301409,1
Barack Obama,july 7 2008,1
Barack Obama,michele ref ref acceptance ref cite news,1
Barack Obama,al gore,1
Barack Obama,robert lloyd date,1
Barack Obama,obama s campaign,1
Barack Obama,june 19 2008,1
Barack Obama,1976,1
Barack Obama,20080619,1
Barack Obama,jonathan d title,1
Barack Obama,bloomberg l p bloomberg,1
Barack Obama,sarah palin,1
Barack Obama,obama mccain,1
Barack Obama,september october 2008,1
Barack Obama,november 4,1
Barack Obama,52 9 percent,1
Barack Obama,45 7 percent,1
Barack Obama,225,1
Barack Obama,20090217083055,1
Barack Obama,225 html,1
Barack Obama,ref african,1
Barack Obama,world america election,2
Barack Obama,bbc news,8
Barack Obama,november 5 2008,6
Barack Obama,20081218083153,1
Barack Obama,2008 11,3
Barack Obama,november 4 2008,2
Barack Obama,20081209071842,1
Barack Obama,11 04,2
Barack Obama,20081104231227,1
Barack Obama,hundred thousand,2
Barack Obama,uk news world america,5
Barack Obama,obama 992930 html,2
Barack Obama,20081209055411,1
Barack Obama,ref united states,2
Barack Obama,warren g harding,1
Barack Obama,john f kennedy ref,1
Barack Obama,https www senate,1
Barack Obama,htm access,1
Barack Obama,electoralcollege2012,1
Barack Obama,332,2
Barack Obama,april 4 2011,3
Barack Obama,michael d shear,1
Barack Obama,20110405205656,1
Barack Obama,april 5 2011,1
Barack Obama,united press international archive url https,1
Barack Obama,20110510011832,1
Barack Obama,10 2011,1
Barack Obama,20121115021431,1
Barack Obama,november 15 2012,1
Barack Obama,2012 04,2
Barack Obama,tuesday,3
Barack Obama,2 2012 ref,1
Barack Obama,april 3 2012,2
Barack Obama,2778 2012,1
Barack Obama,democratic nomination ref cnn,1
Barack Obama,charlotte north,1
Barack Obama,obama joe biden,1
Barack Obama,republicans,4
Barack Obama,mitt romney,1
Barack Obama,paul ryan,1
Barack Obama,wisconsin ref cite news,1
Barack Obama,tom title clinton,1
Barack Obama,obama offer,1
Barack Obama,6 2012,1
Barack Obama,270,1
Barack Obama,david title romney,1
Barack Obama,florida,3
Barack Obama,romney,2
Barack Obama,20121108,2
Barack Obama,20121109020204,1
Barack Obama,2c415187,1
Barack Obama,november 9 2012,3
Barack Obama,chicago tribune date november 8 2012,1
Barack Obama,robert title obama,1
Barack Obama,2802,1
Barack Obama,346287b7e56c,1
Barack Obama,william m last2 strauss,1
Barack Obama,gary title,1
Barack Obama,2012 11,2
Barack Obama,1680933,1
Barack Obama,today date november 7 2012,1
Barack Obama,51 1 percent,1
Barack Obama,federalelections2012,1
Barack Obama,u s house,2
Barack Obama,federal elections commission,1
Barack Obama,franklin d roosevelt,1
Barack Obama,u s reach,2
Barack Obama,20121109,1
Barack Obama,national journal,2
Barack Obama,20121111231854,1
Barack Obama,20121109 archive,1
Barack Obama,november 11 2012,1
Barack Obama,171178,1
Barack Obama,3 million,1
Barack Obama,november 18 2012,1
Barack Obama,chicago s mccormick place reelection,1
Barack Obama,tonight,1
Barack Obama,week month,1
Barack Obama,lee kristen,1
Barack Obama,thousand,3
Barack Obama,obama victory,1
Barack Obama,article 1 1197895,1
Barack Obama,november 8 2012,1
Barack Obama,20130121151143,1
Barack Obama,hundred thousand html archive date,1
Barack Obama,01 21,2
Barack Obama,michael shear,1
Barack Obama,100 day,1
Barack Obama,obama s presidency,1
Barack Obama,2009jan20,1
Barack Obama,john roberts,1
Barack Obama,john g roberts,1
Barack Obama,capitol capitol,1
Barack Obama,u s military,4
Barack Obama,pentagon,8
Barack Obama,200901220423,1
Barack Obama,february 23 2020,1
Barack Obama,guantanamo bay detention camp ref cite news url https,1
Barack Obama,washington 22gitmo html title,1
Barack Obama,obama order,2
Barack Obama,namo,1
Barack Obama,william date january,1
Barack Obama,20090416015909,1
Barack Obama,washington 22gitmo html archive,1
Barack Obama,nbc news agency,1
Barack Obama,facilities guantanamo bay,1
Barack Obama,2011 01,1
Barack Obama,january 7 2011,1
Barack Obama,guantanamo detainee ref cite news url,1
Barack Obama,april 22 2013,1
Barack Obama,npr ref obama,1
Barack Obama,20090122234307,1
Barack Obama,ronald reagan,2
Barack Obama,mexico city,3
Barack Obama,id197 pdf,1
Barack Obama,obama lift,1
Barack Obama,a3 url https www wsj,1
Barack Obama,article sb123272364299610287 access date,1
Barack Obama,a3 url,2
Barack Obama,u s tax dollar,1
Barack Obama,obama lilly,1
Barack Obama,lawsuit ref cite news,1
Barack Obama,20090130125449,1
Barack Obama,additional million,1
Barack Obama,chicago tribune url https,1
Barack Obama,20090430194400,1
Barack Obama,april 30 2009,1
Barack Obama,february 5 2009,1
Barack Obama,march 2009,4
Barack Obama,april 18 2010,4
Barack Obama,20100330183125,1
Barack Obama,24,6
Barack Obama,february 2009,3
Barack Obama,united states house,1
Barack Obama,february 24 2009,1
Barack Obama,david souter,1
Barack Obama,august 6 2009,1
Barack Obama,08 06,1
Barack Obama,ref supreme court,1
Barack Obama,hispanic,1
Barack Obama,nominate sotomayor supreme court,1
Barack Obama,september 13 2014,7
Barack Obama,10 2010,1
Barack Obama,john paul stevens,1
Barack Obama,august 5 2010,1
Barack Obama,october 4 2010,1
Barack Obama,november 13 2010,1
Barack Obama,20171010074850,1
Barack Obama,create white house council,1
Barack Obama,13506,2
Barack Obama,american woman girl ref,1
Barack Obama,march 11 2009,1
Barack Obama,january 27 2014,1
Barack Obama,ref council,1
Barack Obama,valerie jarrett,2
Barack Obama,2014 01,1
Barack Obama,january 22 2014,1
Barack Obama,22 2014,1
Barack Obama,msnbc,5
Barack Obama,joe obama power,2
Barack Obama,obama admin,1
Barack Obama,september 13 2014 date january,1
Barack Obama,20140125031015,1
Barack Obama,prior 1994,1
Barack Obama,white house council,2
Barack Obama,january 2014,1
Barack Obama,20140402015447,1
Barack Obama,april 2 2014,1
Barack Obama,april 2010,3
Barack Obama,nasa u s space agency,1
Barack Obama,27,9
Barack Obama,2010jan27,1
Barack Obama,html title white house,1
Barack Obama,nasa,2
Barack Obama,30 2011,1
Barack Obama,2012 january,1
Barack Obama,16 2013 month,1
Barack Obama,uk news world canada,2
Barack Obama,21049942,1
Barack Obama,16 2013,2
Barack Obama,february 12 2013,1
Barack Obama,2016 01,3
Barack Obama,7 2016 ref,1
Barack Obama,43180202,1
Barack Obama,27 2011,1
Barack Obama,obama condemn,1
Barack Obama,august 13 2013,1
Barack Obama,reuters,9
Barack Obama,article usa security,1
Barack Obama,date april 3 2014,1
Barack Obama,august 8 2019,1
Barack Obama,hosenball mark ref ref cite news,1
Barack Obama,17 2014,2
Barack Obama,americans,10
Barack Obama,august 12 2019,1
Barack Obama,february 21 2014,1
Barack Obama,ref lgbt,1
Barack Obama,october 8 2009,1
Barack Obama,1969,1
Barack Obama,10 28,1
Barack Obama,october 12 2011 ref,1
Barack Obama,october 30 2009,2
Barack Obama,20091103143353,1
Barack Obama,new york times access,2
Barack Obama,february 8 2017,1
Barack Obama,20101223060037,1
Barack Obama,sheryl gay stolberg,1
Barack Obama,20101223045643,1
Barack Obama,new york times ref,2
Barack Obama,united states armed force,1
Barack Obama,web lee jesse,1
Barack Obama,https obamawhitehouse archive,2
Barack Obama,nara national archive,5
Barack Obama,58242 18588276403,1
Barack Obama,obama s marriage view,1
Barack Obama,20524,1
Barack Obama,10 2012,2
Barack Obama,obama seek,1
Barack Obama,3931,1
Barack Obama,february 4 2004,1
Barack Obama,obama s shift,1
Barack Obama,november 28 2018,1
Barack Obama,corbett daly,1
Barack Obama,cbs news date,1
Barack Obama,9 2012,3
Barack Obama,ref ref huffington post cite news url https www,1
Barack Obama,obama back,1
Barack Obama,january 21 2013,1
Barack Obama,lgbt,6
Barack Obama,kevin title,1
Barack Obama,obama administration,2
Barack Obama,april 21 2013,2
Barack Obama,february 27 2013,1
Barack Obama,20090124,1
Barack Obama,january 24 2009,1
Barack Obama,february 17 2009,2
Barack Obama,02 13,2
Barack Obama,obama s desk,1
Barack Obama,20090330094958,1
Barack Obama,obama s treasury,1
Barack Obama,2001 2010,1
Barack Obama,2001 2016,1
Barack Obama,2008 10,1
Barack Obama,gm,2
Barack Obama,chrysler,4
Barack Obama,20090407010806,1
Barack Obama,april 7 2009,1
Barack Obama,follow month,1
Barack Obama,chapter 11,2
Barack Obama,italian,2
Barack Obama,fiat ref cite news title,1
Barack Obama,chrysler union,1
Barack Obama,20090428062100,1
Barack Obama,april 12 2010,2
Barack Obama,u s government,2
Barack Obama,60 percent,4
Barack Obama,ref cite news title,1
Barack Obama,bob,1
Barack Obama,20601087,2
Barack Obama,bloomberg news,1
Barack Obama,20100613163056,1
Barack Obama,13 2010,1
Barack Obama,june 2009,1
Barack Obama,ref christopher,1
Barack Obama,louise radnofsky,1
Barack Obama,obama press,1
Barack Obama,june 9 2009,1
Barack Obama,monday,2
Barack Obama,dana,1
Barack Obama,20090828040214,1
Barack Obama,joseph r magazine,1
Barack Obama,ref ref cite journal last1,1
Barack Obama,s2cid 219352572,1
Barack Obama,september 1 2010,1
Barack Obama,1670759,2
Barack Obama,10 2139,1
Barack Obama,quarterly,2
Barack Obama,127,2
Barack Obama,1107 1142,1
Barack Obama,department treasury department treasury,1
Barack Obama,11 5 nbs trillion 3 nbs trillion,1
Barack Obama,november 2009,1
Barack Obama,april 6 2009,1
Barack Obama,august 2 2011,1
Barack Obama,1 5,1
Barack Obama,10 year,1
Barack Obama,1 2 nbs trillion,1
Barack Obama,20120114001916,1
Barack Obama,14 2012,1
Barack Obama,august 3 2011,1
Barack Obama,u s government default,1
Barack Obama,43967924,1
Barack Obama,0 percent,1
Barack Obama,10 0 percent,1
Barack Obama,fourth quarter,2
Barack Obama,9 7 percent,1
Barack Obama,quarter 2010,1
Barack Obama,9 6 percent,1
Barack Obama,second quarter,1
Barack Obama,ref theodossiou cite journal,1
Barack Obama,monthly,6
Barack Obama,134,2
Barack Obama,3 22,1
Barack Obama,april 7 2011,4
Barack Obama,20110508050328,1
Barack Obama,february december 2010,1
Barack Obama,0 8 percent,1
Barack Obama,1 9 percent,1
Barack Obama,23 32,1
Barack Obama,20110506195757,1
Barack Obama,6 2011 ref,1
Barack Obama,november 2012,1
Barack Obama,7 7 percent,1
Barack Obama,11 2012,1
Barack Obama,6 7 percent,1
Barack Obama,month 2013,1
Barack Obama,10 2014 ref 2014,1
Barack Obama,6 3 percent,1
Barack Obama,quarter,2
Barack Obama,6 2014,1
Barack Obama,quarter 2009,1
Barack Obama,1 6 percent,1
Barack Obama,5 0 percent,1
Barack Obama,mid title percent,2
Barack Obama,20110512014536,1
Barack Obama,12 2011,2
Barack Obama,3 7 percent,1
Barack Obama,july 2010,2
Barack Obama,ben bernanke,1
Barack Obama,harding robin,1
Barack Obama,20100729184009,1
Barack Obama,00144feab49a,1
Barack Obama,2 9 percent,1
Barack Obama,annual,5
Barack Obama,20110512014513,1
Barack Obama,35,2
Barack Obama,obama s tenure,1
Barack Obama,1 month,1
Barack Obama,21,4
Barack Obama,21stimulus,1
Barack Obama,november 20 2009,1
Barack Obama,michael last2 cooper,1
Barack Obama,20110511230904,1
Barack Obama,83253,1
Barack Obama,21 million,1
Barack Obama,2 1 million,1
Barack Obama,april 25 2010,1
Barack Obama,ref ref cite news url https,4
Barack Obama,02krugman,2
Barack Obama,november 2 2009,1
Barack Obama,krugman ref ref cite news,1
Barack Obama,chris url https money,1
Barack Obama,htm,1
Barack Obama,42715,1
Barack Obama,november 22 2011,1
Barack Obama,february 21 2012,1
Barack Obama,national association business,1
Barack Obama,january,1
Barack Obama,73 percent,1
Barack Obama,68,2
Barack Obama,20100502053859,1
Barack Obama,nato,8
Barack Obama,obama anytime,1
Barack Obama,world war ii,1
Barack Obama,march 9 2015,1
Barack Obama,u s austerity,1
Barack Obama,european union,1
Barack Obama,u s europe,1
Barack Obama,u s recover,1
Barack Obama,2001 2003,1
Barack Obama,20101209044154,1
Barack Obama,7 2010,1
Barack Obama,858 nbs billion,1
Barack Obama,17 2010,2
Barack Obama,164430631,1
Barack Obama,jim kuhnhenn,1
Barack Obama,9 2014,1
Barack Obama,obama make,1
Barack Obama,month,4
Barack Obama,obama use,1
Barack Obama,cbs news access,2
Barack Obama,obama venice,1
Barack Obama,venice,2
Barack Obama,gulf mexico,1
Barack Obama,obama halt,1
Barack Obama,127205462,1
Barack Obama,ps rs ref multiple,1
Barack Obama,0529 gulf,2
Barack Obama,20100601094118,1
Barack Obama,obama s big,1
Barack Obama,alaska,3
Barack Obama,npr url,1
Barack Obama,125378223,1
Barack Obama,10 30 ref,1
Barack Obama,july 2013,1
Barack Obama,obama express,3
Barack Obama,keystone xl,3
Barack Obama,july 28 2013,1
Barack Obama,obama keystone n,1
Barack Obama,3497292,1
Barack Obama,obama keystone,2
Barack Obama,february 24 2015,3
Barack Obama,obama veto keystone xl,1
Barack Obama,npr krishnadev calamur ref,1
Barack Obama,234615,1
Barack Obama,website hill newspaper,1
Barack Obama,hill,4
Barack Obama,capitol hill,1
Barack Obama,atlantic ocean atlantic arctic,1
Barack Obama,continental,1
Barack Obama,million acre ocean language,1
Barack Obama,bbc news url,6
Barack Obama,canada,12
Barack Obama,38387525,1
Barack Obama,4 year old,1
Barack Obama,article usa obama drill,1
Barack Obama,25,7
Barack Obama,553000000 acre,1
Barack Obama,utah,2
Barack Obama,obama add environmental,2
Barack Obama,11e6 8422,1
Barack Obama,ref ref cite news url https www,1
Barack Obama,2016 12,2
Barack Obama,20170101053919,1
Barack Obama,01 01,1
Barack Obama,npr,1
Barack Obama,ref ref cite news amy,1
Barack Obama,1161455298784,1
Barack Obama,united press international,1
Barack Obama,february 13 2016,1
Barack Obama,20100323,1
Barack Obama,march 23 2010,2
Barack Obama,900 nbs billion year,1
Barack Obama,20090912093912,1
Barack Obama,09 12,1
Barack Obama,mike allen,1
Barack Obama,0909 26907,1
Barack Obama,17 2015,1
Barack Obama,1 017,1
Barack Obama,u s health care,1
Barack Obama,07 obama,2
Barack Obama,july 22,2
Barack Obama,confe html,1
Barack Obama,july 22 2009,1
Barack Obama,20150416063154,1
Barack Obama,april 16 2015,1
Barack Obama,september 2009,1
Barack Obama,september 9,1
Barack Obama,obama call,2
Barack Obama,september 9 2009,2
Barack Obama,cnn archive,1
Barack Obama,20090910083332,1
Barack Obama,daniel nasaw,1
Barack Obama,house ref nyt1 cite news url https,1
Barack Obama,november 8 2009,1
Barack Obama,20110331033230,1
Barack Obama,20110331073732,1
Barack Obama,60,2
Barack Obama,39,2
Barack Obama,121854289,2
Barack Obama,npr archive url,2
Barack Obama,20100121191700,1
Barack Obama,december,1
Barack Obama,219,1
Barack Obama,212,1
Barack Obama,20100326095847,1
Barack Obama,gay stolberg,1
Barack Obama,20100325033529,1
Barack Obama,133 percent,1
Barack Obama,03 25,4
Barack Obama,400 percent,1
Barack Obama,88 000,1
Barack Obama,2 percent,1
Barack Obama,9 5 percent,1
Barack Obama,2010 0320,1
Barack Obama,101,6
Barack Obama,6 2013,2
Barack Obama,douglas w,1
Barack Obama,november 30 2009,1
Barack Obama,april 9 2012,1
Barack Obama,1963 2015,2
Barack Obama,jama ref cite,1
Barack Obama,august 2 2016,1
Barack Obama,316,1
Barack Obama,10 1001,2
Barack Obama,5069435,1
Barack Obama,ref cite journal,2
Barack Obama,2010 0321,1
Barack Obama,april 7 2010,1
Barack Obama,20100405075157,1
Barack Obama,bill 101,1
Barack Obama,april 5 2010,1
Barack Obama,march 2010,2
Barack Obama,143 nbs billion,1
Barack Obama,elmendorf,1
Barack Obama,douglas w title h r,1
Barack Obama,21351,1
Barack Obama,june 28 2012,1
Barack Obama,5 4,2
Barack Obama,u s congress s tax authority ref wp,1
Barack Obama,robert barne,1
Barack Obama,thursday,1
Barack Obama,html title supreme court,1
Barack Obama,29 2012,1
Barack Obama,june 2015,1
Barack Obama,6 3,1
Barack Obama,burwell,1
Barack Obama,burwell title supreme court,1
Barack Obama,20160116072123,1
Barack Obama,0571 3594694537,1
Barack Obama,cairo university,2
Barack Obama,khashoggi bambang harymurti,1
Barack Obama,obama narendra,1
Barack Obama,indian,1
Barack Obama,narendra modi,1
Barack Obama,hyderabad house,1
Barack Obama,new delhi,1
Barack Obama,january 2015,2
Barack Obama,u s foreign relation,1
Barack Obama,precede administration ref precede administration,1
Barack Obama,arab,3
Barack Obama,interview arab satellite tv,1
Barack Obama,al arabiya ref cite news,1
Barack Obama,obama reach muslim world tv,1
Barack Obama,nbc news url,3
Barack Obama,28869185,1
Barack Obama,muslim,1
Barack Obama,ref cite news url https,1
Barack Obama,obama s address,1
Barack Obama,iran,8
Barack Obama,14 2013,3
Barack Obama,karen deyoung,1
Barack Obama,iran s nuclear program,1
Barack Obama,april 9 2009,1
Barack Obama,washington post url https,2
Barack Obama,world united states,1
Barack Obama,middle east,2
Barack Obama,iranian,1
Barack Obama,washington times,2
Barack Obama,yemen,7
Barack Obama,al awlaki awlaki,1
Barack Obama,abdulrahman al awlaki teenage,1
Barack Obama,lesson anwar al awlaki language,1
Barack Obama,2015 08 30,2
Barack Obama,lesson anwar al awlaki html archive url https,1
Barack Obama,20150827141921,1
Barack Obama,lesson anwar al awlaki html,1
Barack Obama,american al qaeda,1
Barack Obama,20140623,1
Barack Obama,obama matteo,1
Barack Obama,october 2016 1,1
Barack Obama,october 2016 march 2015,1
Barack Obama,u s force,1
Barack Obama,saudi saudi,1
Barack Obama,saudi arabia,8
Barack Obama,world middle east,4
Barack Obama,embattle,1
Barack Obama,flee stronghold,1
Barack Obama,2015 03 25,1
Barack Obama,11e4,2
Barack Obama,ref ref cite news title,1
Barack Obama,115 nbs billion,1
Barack Obama,saudi 115 billion,2
Barack Obama,september 7 2016,1
Barack Obama,article usa saudi,1
Barack Obama,saudi,1
Barack Obama,140,1
Barack Obama,20190401180257,1
Barack Obama,april 1 2019,1
Barack Obama,february 27 2009,2
Barack Obama,18 month,2
Barack Obama,49026,1
Barack Obama,20170207113330,1
Barack Obama,article 49026,1
Barack Obama,august 2010,2
Barack Obama,142 000,1
Barack Obama,2011 august,1
Barack Obama,s,2
Barack Obama,iraqi,1
Barack Obama,27 4428005,1
Barack Obama,august 31 2010,1
Barack Obama,mission iraq ref cite news url https,1
Barack Obama,sep 01,1
Barack Obama,september 1 2010 ref,1
Barack Obama,october 21 2011,2
Barack Obama,david cameron,4
Barack Obama,obama g20 summit,1
Barack Obama,toronto,3
Barack Obama,british,4
Barack Obama,u s vs,1
Barack Obama,saturday,1
Barack Obama,june 26 2010,1
Barack Obama,june 2014,1
Barack Obama,june 2014 fall,1
Barack Obama,275,4
Barack Obama,u s embassy,1
Barack Obama,baghdad,1
Barack Obama,19 2014,1
Barack Obama,article un rights,1
Barack Obama,u n right boss warn,1
Barack Obama,september 8 2014,1
Barack Obama,august 2014,1
Barack Obama,u s airstrike,1
Barack Obama,123542,1
Barack Obama,november 22 2014 ref end,1
Barack Obama,2014 3,1
Barack Obama,100,2
Barack Obama,august 23 2015 date december,1
Barack Obama,8 2014,1
Barack Obama,16 000,1
Barack Obama,u s air force navy pilot ref cite news,1
Barack Obama,2015 01,1
Barack Obama,11 percent,1
Barack Obama,january 19 2015,1
Barack Obama,august 23 2015 ref,1
Barack Obama,early 2015,1
Barack Obama,u s ground troop,1
Barack Obama,400,1
Barack Obama,1 000,2
Barack Obama,320194,1
Barack Obama,august 23 2015 ref july,1
Barack Obama,44 000,1
Barack Obama,2015 07,4
Barack Obama,20150813053355,1
Barack Obama,august 13 2015,1
Barack Obama,ali zardari,1
Barack Obama,afghan,1
Barack Obama,hamid karzai,1
Barack Obama,pakistani,1
Barack Obama,asif ali,1
Barack Obama,jim lehrer url,1
Barack Obama,07 15,2
Barack Obama,pbs date july 15,1
Barack Obama,20100327094906,1
Barack Obama,february 19 2009,1
Barack Obama,australian,1
Barack Obama,theaustralian,1
Barack Obama,1111118893671,1
Barack Obama,david d mckiernan,1
Barack Obama,force united states,1
Barack Obama,gen stanley,1
Barack Obama,december 1 2009,1
Barack Obama,34218604,1
Barack Obama,nbc news ref,1
Barack Obama,july 2011,1
Barack Obama,june 2010,1
Barack Obama,white house personnel magazine,1
Barack Obama,article ref cite news,1
Barack Obama,september 18 2010,1
Barack Obama,february 2013,1
Barack Obama,february 2014,1
Barack Obama,half year,1
Barack Obama,half year 2013,1
Barack Obama,8f84 3e4b513b1a13,1
Barack Obama,october 2015,2
Barack Obama,u s force afghanistan,1
Barack Obama,34536833,1
Barack Obama,taliban,1
Barack Obama,october 15 2015,1
Barack Obama,marcus jonathan,1
Barack Obama,israel,12
Barack Obama,shimon peres,3
Barack Obama,israeli,10
Barack Obama,tuesday 5 2009,1
Barack Obama,u s increase,1
Barack Obama,u s israeli,1
Barack Obama,charles date,1
Barack Obama,u s israel,1
Barack Obama,26 2012,1
Barack Obama,kishke title,1
Barack Obama,kishke,1
Barack Obama,jewish journal,1
Barack Obama,benjamin netanyahu,2
Barack Obama,jewish,1
Barack Obama,east jerusalem,2
Barack Obama,89258402,1
Barack Obama,robert berger ref ref cite news,1
Barack Obama,kershner access,1
Barack Obama,20100329231159,1
Barack Obama,security council,1
Barack Obama,37572,1
Barack Obama,palestin cr1 title united states,1
Barack Obama,security council resolution israeli,1
Barack Obama,february 18 2011,1
Barack Obama,un news service,1
Barack Obama,22 2011,1
Barack Obama,html title pa challenge,1
Barack Obama,jeffrey goldberg,1
Barack Obama,obama s view,1
Barack Obama,ref bloomberg,1
Barack Obama,news goldberg jeffrey,2
Barack Obama,obama israel,1
Barack Obama,israelis,1
Barack Obama,january 23 2013,1
Barack Obama,bloomberg,1
Barack Obama,2015 09,2
Barack Obama,obama netanyahu,1
Barack Obama,september 13 2015,1
Barack Obama,netanyahu,2
Barack Obama,un,11
Barack Obama,363479 date july,1
Barack Obama,u s congress,1
Barack Obama,14 2015,4
Barack Obama,obama un,1
Barack Obama,7 2017,4
Barack Obama,obama administration s action ref cite news,1
Barack Obama,barak,1
Barack Obama,january 7 2017,1
Barack Obama,palestinians,1
Barack Obama,john kerry,2
Barack Obama,38455753 date december,1
Barack Obama,6 million,1
Barack Obama,342,1
Barack Obama,un resolution ref cite news title house,1
Barack Obama,un resolution,1
Barack Obama,un resolution israel,1
Barack Obama,ref libya,1
Barack Obama,vladimir putin,4
Barack Obama,september 29 2015,1
Barack Obama,february 2011,1
Barack Obama,europe arab,1
Barack Obama,contentrecord d b63b7b6f,1
Barack Obama,ba23 dea8,1
Barack Obama,20110301,2
Barack Obama,1 2011,5
Barack Obama,20110511121418,1
Barack Obama,1 archive,1
Barack Obama,robert url https www telegraph,1
Barack Obama,uk news worldnews africaandindianocean,1
Barack Obama,8389565,2
Barack Obama,20110428102507,1
Barack Obama,libyan,1
Barack Obama,1580433,1
Barack Obama,obama transfer,1
Barack Obama,rtt newswire,1
Barack Obama,northrop,1
Barack Obama,2011 mar 23,2
Barack Obama,20110828104819,1
Barack Obama,uk news world,2
Barack Obama,12813757,2
Barack Obama,20110623012338,1
Barack Obama,20110322190309,1
Barack Obama,03 20110325 110325,1
Barack Obama,zone pdf title nato,1
Barack Obama,zone libya,1
Barack Obama,cbs news,1
Barack Obama,obama constitutional authority,1
Barack Obama,2011 03,2
Barack Obama,20110323083100,1
Barack Obama,obama juggle libya,1
Barack Obama,2016 04,1
Barack Obama,april 24 2021,1
Barack Obama,april 11 2016,1
Barack Obama,obama libya,1
Barack Obama,36013703,1
Barack Obama,ref syrian civil war foreign involvement syrian civil war,1
Barack Obama,august 18 2011 month,1
Barack Obama,2011 08,1
Barack Obama,november 23 2015,2
Barack Obama,18 2011,2
Barack Obama,november 2015,1
Barack Obama,bashar al,1
Barack Obama,1447925671,1
Barack Obama,bashar al assad,1
Barack Obama,nelson colleen,1
Barack Obama,cia pentagon,1
Barack Obama,article usa,1
Barack Obama,idusbre8701ok20120802,1
Barack Obama,2015 10,2
Barack Obama,20151009144157,1
Barack Obama,ref ref cite news url,1
Barack Obama,syria usa,1
Barack Obama,october 9 2015,1
Barack Obama,august 21 2013,1
Barack Obama,2015 17,1
Barack Obama,20130914154144,1
Barack Obama,gordon michael,1
Barack Obama,ref ref cite news url https www pbs org wgbh,1
Barack Obama,article syria,1
Barack Obama,isil ref cite,1
Barack Obama,2014910223935601193,1
Barack Obama,al jazeera,1
Barack Obama,september 11 2014,1
Barack Obama,24 2014,1
Barack Obama,obama death,1
Barack Obama,9 28,1
Barack Obama,obama biden,1
Barack Obama,bin laden jpg,1
Barack Obama,bin laden,10
Barack Obama,osama bin laden s compound,1
Barack Obama,35 mi km,1
Barack Obama,2011 05,3
Barack Obama,3 2011,6
Barack Obama,4 2011 archive,2
Barack Obama,cia,2
Barack Obama,march 2011,1
Barack Obama,u s force pakistan newspaper,1
Barack Obama,washington post access date,1
Barack Obama,2 2011,5
Barack Obama,wilson,1
Barack Obama,anne e last3 kornblut,1
Barack Obama,detail bin laden,2
Barack Obama,2853079,1
Barack Obama,abc binladen cite news url https,1
Barack Obama,13505703,1
Barack Obama,u s force pakistan last1,1
Barack Obama,20110504021523,1
Barack Obama,13505703 archive date,1
Barack Obama,baker,2
Barack Obama,20110505195308,1
Barack Obama,5 2011,1
Barack Obama,late evening,1
Barack Obama,new york city s,1
Barack Obama,20110503154000,1
Barack Obama,george w bush ref bloom,1
Barack Obama,bloomberg news access,1
Barack Obama,20110503203539,1
Barack Obama,8637772147,1
Barack Obama,march 2013,1
Barack Obama,los alamos,1
Barack Obama,new mexico,1
Barack Obama,tennessee,1
Barack Obama,october 01 2009,1
Barack Obama,november 2013,1
Barack Obama,july 14 2015,1
Barack Obama,conservative quarter,1
Barack Obama,benjamin netanyahu ref,1
Barack Obama,reuter ref ref cite news,1
Barack Obama,1436831280 date july,1
Barack Obama,jay last2 norman,1
Barack Obama,cnn ref,1
