Title,Named-entity,Frequency
Microsoft,january 13 2000,1
Microsoft,111,1
Microsoft,october 1999,1
Microsoft,20110511201709,1
Microsoft,1 archive date,1
Microsoft,pdf,3
Microsoft,2609,1
Microsoft,16 27,1
Microsoft,verlag berlin heidelberg,1
Microsoft,year 2003,1
Microsoft,10 1007 3,1
Microsoft,20110128164236,1
Microsoft,april 3 2000,1
Microsoft,microsoft corp ref,1
Microsoft,u s department justice,3
Microsoft,20050804043753,1
Microsoft,thomas penfield,1
Microsoft,u s,7
Microsoft,november 5 1999,1
Microsoft,october 25 2001,1
Microsoft,26 2012,1
Microsoft,later year,1
Microsoft,sony,1
Microsoft,7 2002,1
Microsoft,annual,4
Microsoft,u s interactive entertainment,1
Microsoft,20040814133238,1
Microsoft,020207 htm archive,1
Microsoft,28 2015,1
Microsoft,microsoft corp v commission,1
Microsoft,497 nbsp million,1
Microsoft,613 nbsp million,1
Microsoft,xp home edition,1
Microsoft,xp professional n ref,1
Microsoft,03 24,1
Microsoft,eu archive url https,1
Microsoft,20060413082435,1
Microsoft,03 24 microsoft,1
Microsoft,web title commission,1
Microsoft,24 03 2004,1
Microsoft,article 82 ec,1
Microsoft,microsoft publisher commission,1
Microsoft,european,4
Microsoft,eu lexuriserv lexuriserv,2
Microsoft,62004a0201 en date april 21 2004,1
Microsoft,pdf archive url https,1
Microsoft,20071011131514,1
Microsoft,62004a0201,1
Microsoft,october 11,1
Microsoft,november 2005,1
Microsoft,second,5
Microsoft,360,2
Microsoft,299 99,1
Microsoft,399 99,1
Microsoft,17,6
Microsoft,htm title microsoft,2
Microsoft,17 2005,1
Microsoft,weekly,1
Microsoft,20180425204850,1
Microsoft,4000,1
Microsoft,lifecam united states,1
Microsoft,year,4
Microsoft,25 year,2
Microsoft,august 22,1
Microsoft,2011,9
Microsoft,7,12
Microsoft,2008,4
Microsoft,asia,1
Microsoft,20110514145636,1
Microsoft,14 2011,1
Microsoft,bruxelle schuman,1
Microsoft,european commission,1
Microsoft,january 2007,1
Microsoft,4505 3672,2
Microsoft,date january 23,1
Microsoft,20120406015257,1
Microsoft,february 14 2006,1
Microsoft,20120318064254,1
Microsoft,180201580,1
Microsoft,18 2012,1
Microsoft,1 1316524,1
Microsoft,evening news,1
Microsoft,april 27 2007,1
Microsoft,johnston press,1
Microsoft,20200804053508,1
Microsoft,2512476,1
Microsoft,ref european union,1
Microsoft,899 nbsp million,2
Microsoft,1 4,1
Microsoft,march 2004,1
Microsoft,february 27 2008,1
Microsoft,agence france presse work google news,1
Microsoft,20080430164250,1
Microsoft,april 30 2008 ref 2007,1
Microsoft,sun ibm ref,1
Microsoft,3657451,2
Microsoft,htm title microsoft multi,1
Microsoft,20130406115001,1
Microsoft,june 27 2008,1
Microsoft,june 2006,1
Microsoft,natali morris,1
Microsoft,20100420070747,1
Microsoft,https www telegraph,2
Microsoft,uk,5
Microsoft,3357698,2
Microsoft,daily,3
Microsoft,20160313023003,1
Microsoft,october 27 2008,1
Microsoft,cbs interactive,2
Microsoft,6 2010 archive,2
Microsoft,20110510020425,1
Microsoft,february 12 2009,1
Microsoft,october 22 2009,1
Microsoft,7 s,1
Microsoft,8301 13860,2
Microsoft,17 2010 archive,1
Microsoft,20110510020436,1
Microsoft,reuters,11
Microsoft,tim,1
Microsoft,20110204102408,1
Microsoft,mintz jessica,1
Microsoft,april 4 2012,1
Microsoft,late 2000s,1
Microsoft,apple inc apple google,1
Microsoft,android united states,1
Microsoft,october year,1
Microsoft,baker,2
Microsoft,february 11 2011,1
Microsoft,2012 9,1
Microsoft,3356676,1
Microsoft,8 tom,1
Microsoft,19 2012,1
Microsoft,march 23,1
Microsoft,20110326044008,1
Microsoft,david erickson,1
Microsoft,article 380663,2
Microsoft,78268965,2
Microsoft,29 2011 archive,1
Microsoft,20110406121956,1
Microsoft,2011 2014,1
Microsoft,8 8 1,1
Microsoft,2011 2012,1
Microsoft,03 18,2
Microsoft,october 9 2010,1
Microsoft,20130527071856,1
Microsoft,27 2013,1
Microsoft,june 2011,1
Microsoft,article3479381,1
Microsoft,kasturi,1
Microsoft,20120828170727,1
Microsoft,september 13,1
Microsoft,february 29 2012,1
Microsoft,bin article,2
Microsoft,05,2
Microsoft,2011 1,2
Microsoft,san francisco,2
Microsoft,matt,1
Microsoft,20110629064811,1
Microsoft,2f05 2fbusinessinsider,1
Microsoft,microsoft spill bean ce,1
Microsoft,june 18,1
Microsoft,microsoft ref cite,1
Microsoft,article 257840,2
Microsoft,june 18 2012,1
Microsoft,20130208230356,1
Microsoft,eichenwald kurt https,1
Microsoft,microsoft s lose,1
Microsoft,20130816012416,1
Microsoft,august 2012 ref,1
Microsoft,25,3
Microsoft,1 2 nbsp billion,1
Microsoft,1 2 billion,1
Microsoft,55811172 1,2
Microsoft,gannett gannett,1
Microsoft,20120626105139,1
Microsoft,july 31,1
Microsoft,143877,2
Microsoft,20120803011439,1
Microsoft,penton medium ref,1
Microsoft,september 4 2012,1
Microsoft,august 8 2012,1
Microsoft,20131107032736,1
Microsoft,november 7 2013,1
Microsoft,july 2012,1
Microsoft,50,1
Microsoft,msnbc,4
Microsoft,nbc 1996,1
Microsoft,february 13 2015,2
Microsoft,16 2012,1
Microsoft,20150213235010,1
Microsoft,article 2012,2
Microsoft,8 later month,1
Microsoft,article microsoft,6
Microsoft,october 1 2012,2
Microsoft,20121002064137,1
Microsoft,microsoft surface ref,1
Microsoft,8s,2
Microsoft,date july,2
Microsoft,20120919182044,1
Microsoft,26 7000001158 archive,1
