Title,Named-entity,Frequency
Cristiano Ronaldo,2011,5
Cristiano Ronaldo,04,7
Cristiano Ronaldo,manuel pellegrini,4
Cristiano Ronaldo,20140903153453,1
Cristiano Ronaldo,ballon d ref invoke cite news ian chadband,1
Cristiano Ronaldo,neymar ballon d nominee,1
Cristiano Ronaldo,date 30 november 2015,1
Cristiano Ronaldo,20160216105201,1
Cristiano Ronaldo,ballon idukkbn0tj1la20151130,1
Cristiano Ronaldo,february 2016,2
Cristiano Ronaldo,el cl sico cl sicos,1
Cristiano Ronaldo,april 2011,1
Cristiano Ronaldo,103rd minute 2011,1
Cristiano Ronaldo,trophy spain,1
Cristiano Ronaldo,ronaldo cristiano,1
Cristiano Ronaldo,2010 11,1
Cristiano Ronaldo,20131226213053,1
Cristiano Ronaldo,20110423012003,1
Cristiano Ronaldo,21 april 2011,1
Cristiano Ronaldo,13485792,1
Cristiano Ronaldo,21 2011,1
Cristiano Ronaldo,20160107100925,4
Cristiano Ronaldo,january 2016,4
Cristiano Ronaldo,european golden,1
Cristiano Ronaldo,different league ref,1
Cristiano Ronaldo,1634078,2
Cristiano Ronaldo,20140805170354,1
Cristiano Ronaldo,46,2
Cristiano Ronaldo,60,3
Cristiano Ronaldo,86 season,1
Cristiano Ronaldo,4716,1
Cristiano Ronaldo,primera divisi,1
Cristiano Ronaldo,messi 2011,1
Cristiano Ronaldo,rayo vallecano,1
Cristiano Ronaldo,laga osasuna,1
Cristiano Ronaldo,sevilla madrid league,1
Cristiano Ronaldo,20140903181811,1
Cristiano Ronaldo,6 0 html,1
Cristiano Ronaldo,7012360,2
Cristiano Ronaldo,20140904140118,1
Cristiano Ronaldo,20140903070807,1
Cristiano Ronaldo,sixth,5
Cristiano Ronaldo,barcelona la liga html title cristiano,1
Cristiano Ronaldo,ronaldo s sixth,1
Cristiano Ronaldo,20140903181740,1
Cristiano Ronaldo,barcelona la liga html archive,1
Cristiano Ronaldo,100th league,1
Cristiano Ronaldo,5 1,3
Cristiano Ronaldo,92,1
Cristiano Ronaldo,pusk s ref,2
Cristiano Ronaldo,1039908,2
Cristiano Ronaldo,20140903081230,1
Cristiano Ronaldo,tico madrid,2
Cristiano Ronaldo,40,3
Cristiano Ronaldo,20141011215840,1
Cristiano Ronaldo,messi ref,5
Cristiano Ronaldo,messi barcelona,1
Cristiano Ronaldo,striker s,1
Cristiano Ronaldo,29507683,2
Cristiano Ronaldo,20181202073424,1
Cristiano Ronaldo,2012 05,1
Cristiano Ronaldo,february 2019,2
Cristiano Ronaldo,15 2012 kwesi,1
Cristiano Ronaldo,mard marcus ref,1
Cristiano Ronaldo,2012 13,2
Cristiano Ronaldo,20131204074245,1
Cristiano Ronaldo,december 2013,2
Cristiano Ronaldo,150th,1
Cristiano Ronaldo,9517157,2
Cristiano Ronaldo,20140826145239,1
Cristiano Ronaldo,tynan gordon,1
Cristiano Ronaldo,8196517,1
Cristiano Ronaldo,date 4 october 2012,1
Cristiano Ronaldo,20140903110527,1
Cristiano Ronaldo,2 2,3
Cristiano Ronaldo,el clasico,5
Cristiano Ronaldo,20140903110539,1
Cristiano Ronaldo,messi crown,2
Cristiano Ronaldo,10 2013 archive,3
Cristiano Ronaldo,la d cima follow,1
Cristiano Ronaldo,4 3,1
Cristiano Ronaldo,6 january,1
Cristiano Ronaldo,212458669,1
Cristiano Ronaldo,spanish,8
Cristiano Ronaldo,60 year,1
Cristiano Ronaldo,madrid el clasico,1
Cristiano Ronaldo,500th,8
Cristiano Ronaldo,jan 30,2
Cristiano Ronaldo,1 1 barcelona copa del rey,1
Cristiano Ronaldo,20131231153337,1
Cristiano Ronaldo,300th,8
Cristiano Ronaldo,1 1459280,2
Cristiano Ronaldo,20130303100006,1
Cristiano Ronaldo,200th,1
Cristiano Ronaldo,8 6 2,1
Cristiano Ronaldo,197,1
Cristiano Ronaldo,200,5
Cristiano Ronaldo,8 2013,2
Cristiano Ronaldo,june 2013,5
Cristiano Ronaldo,twice el,1
Cristiano Ronaldo,20131231131312,1
Cristiano Ronaldo,ref club record ref,1
Cristiano Ronaldo,2 1 defeat,1
Cristiano Ronaldo,17 4341224,2
Cristiano Ronaldo,1 2,1
Cristiano Ronaldo,20130607140156,1
Cristiano Ronaldo,1 1,6
Cristiano Ronaldo,united title cristiano,1
Cristiano Ronaldo,20131231140234,1
Cristiano Ronaldo,20130811145055,1
Cristiano Ronaldo,1360796912,2
