Title,Named-entity,Frequency
Lionel Messi,253x253px,1
Lionel Messi,2014 messi,1
Lionel Messi,jack de,1
Lionel Messi,messi rift barcelona,2
Lionel Messi,argentina international newspaper,1
Lionel Messi,november 2013,2
Lionel Messi,argentina international,1
Lionel Messi,8939631,1
Lionel Messi,la liga ref,3
Lionel Messi,17th,1
Lionel Messi,46,5
Lionel Messi,messi award,3
Lionel Messi,20190522051148,1
Lionel Messi,gerardo martino,2
Lionel Messi,messi suffer,1
Lionel Messi,587 592,1
Lionel Messi,messi return,3
Lionel Messi,ballon d stellar year,1
Lionel Messi,january 2014,2
Lionel Messi,2014 jan 13,1
Lionel Messi,14 season,3
Lionel Messi,cul s reserve 2014,1
Lionel Messi,ref overtake cite news,1
Lionel Messi,andy west,2
Lionel Messi,overtaken messi,1
Lionel Messi,march 2014,3
Lionel Messi,26651301,1
Lionel Messi,lowe title flick,1
Lionel Messi,seven day,1
Lionel Messi,369,1
Lionel Messi,barcelona s goalscorer,1
Lionel Messi,el cl sico goalscorer time,1
Lionel Messi,el cl sico,2
Lionel Messi,di st fano ref overtaken ref cite news,1
Lionel Messi,jenson title real,1
Lionel Messi,3,36
Lionel Messi,el cl sico thriller,1
Lionel Messi,messi hattrick,2
Lionel Messi,9211169,2
Lionel Messi,20150925211136,1
Lionel Messi,41,2
Lionel Messi,tico madrid,4
Lionel Messi,messi boo,1
Lionel Messi,fc date 19,1
Lionel Messi,february 2014,2
Lionel Messi,2306392,1
Lionel Messi,19 2014 year,1
Lionel Messi,20 nbsp million,1
Lionel Messi,36 nbsp million,1
Lionel Messi,notarianni title,1
Lionel Messi,messi la,2
Lionel Messi,title messi,9
Lionel Messi,545838,1
Lionel Messi,messi tito,1
Lionel Messi,https tribuna,3
Lionel Messi,26 messi tito,2
Lionel Messi,today,7
Lionel Messi,29 2021,2
Lionel Messi,18 2021,1
Lionel Messi,chelsea barcelona,2
Lionel Messi,11095 12103898,2
Lionel Messi,20210529121708,1
Lionel Messi,united kingdom,2
Lionel Messi,leo messi v granada,1
Lionel Messi,luis enrique messi,1
Lionel Messi,season 2014,3
Lionel Messi,december 2014,2
Lionel Messi,2205947,1
Lionel Messi,59 year,1
Lionel Messi,251,1
Lionel Messi,30165949,1
Lionel Messi,7 december,1
Lionel Messi,besa title el derbi,1
Lionel Messi,un mon,1
Lionel Messi,logo de messi,1
Lionel Messi,derby monologue messi,1
Lionel Messi,el pa s language es date 7 december 2014,1
Lionel Messi,2014 12,2
Lionel Messi,world cup ref,4
Lionel Messi,fc date 12 january 2015,1
Lionel Messi,2240733,1
Lionel Messi,11 january 3,1
Lionel Messi,messi luis su rez,1
Lionel Messi,lee roden,1
Lionel Messi,january 2015,1
Lionel Messi,18 2015,1
Lionel Messi,2015 18,1
Lionel Messi,barcelona la liga champion,1
Lionel Messi,date 11,2
Lionel Messi,august 2015 ref year,1
Lionel Messi,late previous year,1
Lionel Messi,su rez striker ref transform,1
Lionel Messi,trophy,1
Lionel Messi,31956028,1
Lionel Messi,su rez,3
Lionel Messi,2413578,1
Lionel Messi,messi independence,1
Lionel Messi,58,1
Lionel Messi,122,1
Lionel Messi,spanish football ref toogood,1
Lionel Messi,barcelona s luis su rez,1
Lionel Messi,leo messi neymar,1
Lionel Messi,6 june 2015,2
Lionel Messi,messi juventus,1
Lionel Messi,ref file,1
Lionel Messi,la liga la liga title ref cite news,1
Lionel Messi,17 2015,1
Lionel Messi,10256854,1
Lionel Messi,43,2
Lionel Messi,11 minute,1
Lionel Messi,rayo,1
Lionel Messi,2557355,2
Lionel Messi,20150805150231,1
Lionel Messi,lu s,1
Lionel Messi,la liga,2
Lionel Messi,1990,5
Lionel Messi,106th,1
Lionel Messi,primera divisi,1
Lionel Messi,el,1
Lionel Messi,rico de,1
Lionel Messi,date 19 february 2015,1
Lionel Messi,2544,2
Lionel Messi,2958603,2
Lionel Messi,messi tambien,2
Lionel Messi,el rank historico de asistencias html access date,1
Lionel Messi,20150711175250,1
Lionel Messi,el rank historico de asistencias html archive date,1
Lionel Messi,ref ref messi,1
Lionel Messi,fc date 15 february 2015,1
Lionel Messi,2300728,1
Lionel Messi,focus messi marche barcelona,1
Lionel Messi,2472389,1
Lionel Messi,messi marche,1
Lionel Messi,guardiola ref cite news blair,1
Lionel Messi,newman,1
Lionel Messi,messi make,4
Lionel Messi,7 2015,1
Lionel Messi,2015 07,2
Lionel Messi,messi manchester,3
Lionel Messi,10 tweet,2
Lionel Messi,christopher chavez,1
Lionel Messi,2015 08,2
Lionel Messi,barcelona bayern munich champions league jerome,1
Lionel Messi,september 2015,2
Lionel Messi,6,12
Lionel Messi,berlin,1
Lionel Messi,jonathan jurejko title bayern,1
Lionel Messi,12 2015,1
Lionel Messi,sam borden,1
Lionel Messi,champion league title,1
Lionel Messi,new york times,2
Lionel Messi,2015 06,2
Lionel Messi,assist,3
Lionel Messi,season 2015,1
Lionel Messi,hannah,1
Lionel Messi,roger gonzalez title messi,1
Lionel Messi,25282034 messi,2
